day,x,y,Bigeye tuna,Skipjack tuna,Yellowfin tuna
542,-120.5,4.5,0,41,14
543,-119.5,5.5,1,7,14
544,-120.5,4.5,1,1,3
547,-120.5,4.5,4,10,4
549,-118.5,5.5,0,6,9
550,-117.5,5.5,0,2,0
553,-110.5,3.5,1,5,6
556,-101.5,0.5,0,1,0
564,-85.5,1.5,0,12,5
564,-85.5,2.5,0,16,2
564,-85.5,2.5,0,2,24
566,-85.5,2.5,0,0,0
583,-112.5,-6.5,18,6,6
584,-112.5,-6.5,10,4,8
586,-118.5,-12.5,7,2,1
593,-114.5,4.5,0,3,0
596,-106.5,6.5,0,6,4
596,-106.5,6.5,0,4,1
597,-108.5,5.5,0,5,10
597,-108.5,5.5,0,0,8
599,-111.5,5.5,0,4,6
599,-111.5,5.5,0,1,4
600,-111.5,5.5,0,0,0
601,-110.5,5.5,0,3,0
601,-110.5,5.5,0,0,0
602,-110.5,5.5,0,22,38
603,-110.5,5.5,0,10,2
604,-110.5,4.5,0,23,7
604,-110.5,4.5,28,8,6
605,-109.5,4.5,11,25,21
605,-110.5,4.5,8,2,12
606,-110.5,5.5,0,9,6
606,-110.5,5.5,0,8,0
607,-110.5,4.5,0,13,2
609,-111.5,4.5,0,0,7
609,-111.5,4.5,0,1,1
611,-108.5,4.5,0,2,1
612,-108.5,4.5,0,0,0
613,-108.5,4.5,0,5,2
615,-109.5,4.5,0,7,11
615,-109.5,4.5,0,0,1
616,-110.5,4.5,0,5,13
617,-107.5,4.5,0,13,6
619,-105.5,2.5,0,40,22
621,-106.5,3.5,0,8,3
622,-107.5,3.5,0,89,11
623,-107.5,3.5,0,2,1
624,-108.5,3.5,0,35,7
625,-109.5,3.5,0,19,6
638,-82.5,-0.5,0,0,0
645,-110.5,4.5,0,0,2
646,-110.5,3.5,0,2,30
647,-110.5,3.5,0,0,0
648,-110.5,2.5,0,27,4
650,-118.5,3.5,0,8,6
651,-118.5,3.5,50,46,0
654,-110.5,3.5,15,116,45
655,-112.5,2.5,0,8,3
655,-113.5,2.5,0,21,9
656,-113.5,2.5,0,7,3
658,-121.5,4.5,0,0,0
662,-114.5,2.5,0,5,0
662,-113.5,2.5,0,12,4
663,-114.5,2.5,1,5,4
664,-110.5,1.5,0,37,0
665,-111.5,1.5,1,35,1
666,-112.5,1.5,0,0,0
282,-84.5,1.5,0,0,0
282,-84.5,1.5,1,3,2
282,-85.5,1.5,0,1,1
283,-86.5,1.5,1,4,2
284,-88.5,0.5,0,8,0
284,-88.5,0.5,0,5,10
286,-91.5,3.5,0,0,0
288,-95.5,4.5,0,1,0
291,-105.5,5.5,1,0,5
292,-106.5,5.5,0,20,2
292,-106.5,5.5,0,12,2
293,-106.5,5.5,0,3,0
293,-106.5,4.5,0,0,1
294,-106.5,4.5,0,2,5
296,-110.5,2.5,16,2,2
297,-110.5,1.5,0,1,1
297,-110.5,2.5,4,10,4
298,-111.5,2.5,1,1,8
299,-112.5,4.5,2,8,2
299,-111.5,4.5,7,8,5
301,-108.5,4.5,5,30,10
301,-109.5,4.5,0,0,0
302,-109.5,4.5,0,16,4
305,-110.5,3.5,0,7,0
305,-110.5,3.5,0,4,3
307,-107.5,2.5,0,3,7
307,-107.5,2.5,0,3,3
307,-107.5,2.5,0,2,1
308,-105.5,1.5,5,27,10
309,-106.5,1.5,0,5,2
309,-106.5,1.5,0,1,0
309,-106.5,1.5,0,0,0
311,-102.5,2.5,1,20,4
311,-102.5,1.5,0,3,2
314,-98.5,-0.5,0,2,1
314,-97.5,-1.5,20,20,5
314,-97.5,-1.5,0,3,2
401,-87.5,-2.5,0,30,40
407,-93.5,-1.5,0,5,3
413,-96.5,-0.5,0,69,11
414,-95.5,-0.5,0,20,4
419,-94.5,-1.5,0,0,1
420,-94.5,-1.5,60,6,4
421,-94.5,-1.5,0,2,0
422,-94.5,-1.5,0,0,0
425,-92.5,-3.5,0,60,10
426,-91.5,-3.5,0,10,2
426,-91.5,-3.5,0,1,5
427,-88.5,-2.5,0,4,2
428,-86.5,-1.5,0,0,0
429,-83.5,-2.5,0,0,0
440,-80.5,-8.5,0,2,5
440,-80.5,-9.5,0,0,2
452,-72.5,-17.5,0,7,0
482,-74.5,-18.5,0,3,0
490,-82.5,-13.5,1,20,2
491,-81.5,-11.5,2,60,13
492,-83.5,-12.5,3,25,27
493,-85.5,-11.5,0,54,6
495,-85.5,-12.5,0,0,0
496,-86.5,-11.5,0,5,1
496,-88.5,-10.5,0,29,3
496,-88.5,-9.5,0,1,0
497,-88.5,-9.5,0,0,0
515,-84.5,-11.5,0,28,2
516,-86.5,-12.5,0,10,2
517,-85.5,-12.5,0,6,1
520,-88.5,-8.5,1,27,2
522,-86.5,-6.5,0,4,1
527,-93.5,2.5,0,0,0
539,-92.5,0.5,0,16,2
540,-93.5,0.5,1,17,2
557,-86.5,2.5,0,109,16
558,-86.5,2.5,0,0,3
560,-85.5,0.5,0,0,2
562,-91.5,4.5,0,0,0
567,-88.5,-5.5,0,23,1
568,-88.5,-8.5,0,3,1
570,-88.5,-9.5,0,0,0
573,-88.5,-6.5,0,0,0
692,-88.5,2.5,0,0,3
692,-88.5,2.5,0,2,14
696,-94.5,2.5,0,7,5
696,-94.5,2.5,0,0,0
699,-96.5,2.5,0,7,1
701,-101.5,4.5,0,0,3
705,-94.5,2.5,0,8,7
706,-93.5,2.5,0,1,1
708,-96.5,-0.5,2,47,1
709,-99.5,-1.5,25,10,0
710,-101.5,-3.5,0,8,1
711,-100.5,-5.5,0,18,2
713,-97.5,-2.5,0,27,3
714,-94.5,-1.5,0,28,4
715,-93.5,-1.5,0,6,0
716,-95.5,-1.5,0,4,0
275,-112.5,3.5,2,2,2
275,-112.5,3.5,25,37,5
275,-113.5,4.5,6,7,3
276,-115.5,2.5,14,2,4
278,-112.5,4.5,38,62,20
278,-112.5,3.5,13,2,4
279,-113.5,4.5,3,3,2
280,-108.5,6.5,0,0,0
281,-107.5,5.5,3,16,2
305,-99.5,-9.5,5,25,20
305,-99.5,-9.5,30,5,0
306,-103.5,-8.5,4,20,4
307,-105.5,-9.5,8,0,7
307,-105.5,-9.5,2,2,4
308,-108.5,-9.5,6,18,1
309,-112.5,-10.5,10,5,0
309,-112.5,-10.5,10,12,0
312,-104.5,-9.5,12,39,7
312,-104.5,-9.5,5,4,1
314,-101.5,-5.5,2,10,2
316,-100.5,-9.5,4,15,5
316,-100.5,-9.5,12,13,6
317,-101.5,-10.5,8,15,5
317,-101.5,-11.5,5,7,3
318,-100.5,-11.5,2,5,1
319,-102.5,-14.5,5,3,5
320,-105.5,-13.5,2,3,1
321,-106.5,-11.5,6,10,5
322,-109.5,-10.5,7,5,3
323,-107.5,-9.5,2,3,1
324,-105.5,-10.5,4,8,2
324,-104.5,-10.5,2,3,0
325,-104.5,-10.5,5,11,1
326,-103.5,-10.5,7,1,0
326,-101.5,-10.5,1,3,2
329,-100.5,1.5,0,107,0
331,-101.5,3.5,5,20,5
332,-100.5,2.5,5,5,0
332,-101.5,1.5,0,0,0
333,-101.5,2.5,0,10,2
336,-98.5,3.5,0,1,1
339,-95.5,2.5,16,20,10
341,-95.5,3.5,0,10,0
342,-93.5,3.5,0,5,5
343,-93.5,2.5,0,3,2
343,-93.5,2.5,41,59,15
344,-93.5,2.5,54,30,10
391,-91.5,4.5,0,0,0
394,-93.5,3.5,0,0,0
397,-90.5,-2.5,3,15,7
397,-89.5,-2.5,2,23,5
398,-89.5,-2.5,2,30,8
399,-89.5,-2.5,0,30,10
400,-87.5,-0.5,0,55,10
401,-88.5,-0.5,0,14,20
404,-92.5,1.5,0,2,1
407,-95.5,-0.5,26,10,5
412,-87.5,-2.5,0,3,4
419,-95.5,2.5,1,2,3
420,-95.5,2.5,0,1,2
423,-92.5,-1.5,23,25,2
429,-84.5,-13.5,0,6,2
435,-86.5,-10.5,0,5,2
439,-82.5,-12.5,10,5,30
441,-82.5,-12.5,1,0,2
443,-83.5,-9.5,2,27,8
477,-86.5,-5.5,0,0,0
488,-86.5,-10.5,0,45,25
495,-81.5,-13.5,0,0,0
505,-87.5,-7.5,0,28,7
507,-86.5,-10.5,0,142,5
508,-84.5,-9.5,0,7,1
509,-86.5,-10.5,0,8,12
512,-85.5,-9.5,0,15,10
518,-87.5,-8.5,0,40,20
519,-88.5,-6.5,0,5,1
520,-89.5,-8.5,0,4,1
527,-90.5,-6.5,0,0,0
536,-86.5,-13.5,0,15,3
537,-85.5,-12.5,0,6,4
538,-88.5,-11.5,0,10,2
539,-88.5,-11.5,0,1,0
539,-89.5,-9.5,0,0,0
540,-92.5,-8.5,0,5,3
541,-93.5,-9.5,4,10,4
542,-92.5,-5.5,0,15,12
590,-96.5,0.5,0,3,2
592,-94.5,1.5,0,0,0
594,-100.5,3.5,0,3,0
595,-102.5,4.5,0,0,2
598,-102.5,2.5,0,23,2
599,-102.5,4.5,6,2,0
600,-102.5,4.5,0,0,0
600,-102.5,4.5,0,10,10
601,-102.5,4.5,0,4,8
601,-102.5,4.5,0,3,0
602,-102.5,4.5,0,5,5
605,-102.5,4.5,0,5,5
606,-101.5,3.5,0,3,4
606,-102.5,3.5,0,2,3
609,-102.5,3.5,0,13,3
610,-103.5,3.5,0,12,8
611,-107.5,2.5,0,1,2
613,-107.5,5.5,0,2,3
613,-107.5,5.5,0,20,10
613,-107.5,5.5,0,13,3
614,-107.5,5.5,0,10,6
623,-108.5,3.5,0,9,30
623,-108.5,3.5,0,6,18
626,-110.5,1.5,10,15,0
628,-110.5,3.5,0,0,0
653,-98.5,-7.5,0,16,4
655,-104.5,-9.5,5,23,7
658,-111.5,-8.5,4,6,0
658,-111.5,-6.5,20,12,3
659,-112.5,-6.5,33,10,5
661,-115.5,-3.5,32,52,9
664,-122.5,-2.5,5,10,2
665,-127.5,-3.5,7,38,4
666,-124.5,-3.5,0,10,0
667,-121.5,-2.5,0,33,0
669,-113.5,-3.5,3,18,1
671,-111.5,-5.5,0,7,0
676,-112.5,-4.5,0,10,12
677,-113.5,-6.5,1,24,5
677,-113.5,-5.5,0,3,0
509,-104.5,3.5,0,8,0
511,-112.5,3.5,32,8,20
517,-135.5,7.5,0,2,3
518,-135.5,7.5,0,11,1
525,-124.5,5.5,37,132,26
527,-123.5,6.5,0,7,5
534,-122.5,5.5,0,9,18
535,-121.5,5.5,14,7,10
538,-114.5,5.5,0,3,3
539,-115.5,5.5,7,6,5
541,-120.5,6.5,0,2,6
542,-121.5,6.5,0,5,3
546,-128.5,4.5,7,10,0
548,-126.5,4.5,4,13,5
549,-124.5,5.5,1,0,2
552,-126.5,-4.5,4,0,0
553,-126.5,-4.5,6,0,3
554,-124.5,-5.5,0,0,0
555,-124.5,-6.5,0,0,4
557,-121.5,-5.5,4,2,0
559,-118.5,-7.5,0,0,6
562,-121.5,-5.5,1,2,0
563,-121.5,-3.5,0,3,0
566,-127.5,6.5,5,11,0
568,-131.5,5.5,0,3,0
573,-124.5,-3.5,2,4,0
574,-122.5,-4.5,0,5,0
575,-122.5,-5.5,3,2,0
577,-116.5,-6.5,1,3,0
580,-113.5,-3.5,15,7,6
581,-113.5,-4.5,0,0,0
582,-112.5,-7.5,12,8,1
583,-110.5,-6.5,1,4,0
586,-105.5,-7.5,4,1,0
588,-111.5,-6.5,5,0,0
592,-105.5,-8.5,0,11,0
594,-99.5,-6.5,12,0,3
612,-94.5,3.5,0,1,4
622,-122.5,-7.5,37,10,8
624,-128.5,-4.5,5,1,2
628,-146.5,-2.5,11,21,0
631,-148.5,-5.5,6,20,2
632,-147.5,-3.5,18,48,0
633,-147.5,-3.5,4,3,0
635,-149.5,-4.5,47,50,2
636,-149.5,-3.5,0,5,0
637,-149.5,-3.5,4,10,0
638,-149.5,-3.5,9,32,0
639,-148.5,-4.5,36,58,1
640,-148.5,-6.5,11,21,5
641,-148.5,-4.5,4,1,1
644,-147.5,-6.5,1,2,1
646,-145.5,-7.5,5,0,1
647,-147.5,-6.5,3,4,0
648,-148.5,-6.5,1,5,1
651,-146.5,-7.5,3,1,4
652,-147.5,-5.5,2,1,0
655,-145.5,5.5,4,3,4
656,-145.5,6.5,1,4,0
658,-140.5,6.5,25,20,2
660,-143.5,-1.5,40,10,4
664,-136.5,-3.5,14,25,3
665,-134.5,-4.5,10,18,0
667,-128.5,-2.5,20,10,0
695,-116.5,4.5,0,7,1
275,-110.5,4.5,10,57,33
276,-112.5,4.5,10,144,21
277,-113.5,5.5,0,63,12
278,-113.5,4.5,9,20,8
278,-113.5,4.5,10,33,2
279,-110.5,5.5,0,185,0
284,-123.5,3.5,0,135,12
285,-122.5,6.5,0,6,2
285,-121.5,5.5,0,16,6
286,-119.5,6.5,0,22,10
288,-112.5,5.5,0,12,3
288,-110.5,5.5,0,3,2
289,-108.5,6.5,0,15,5
300,-98.5,6.5,0,0,0
301,-103.5,5.5,0,1,1
303,-110.5,6.5,1,42,21
304,-112.5,6.5,0,18,12
305,-112.5,7.5,0,0,0
306,-117.5,5.5,0,22,8
307,-119.5,4.5,0,9,6
308,-118.5,2.5,15,178,17
309,-119.5,5.5,0,21,4
310,-117.5,4.5,0,29,1
311,-121.5,3.5,4,21,5
312,-121.5,4.5,0,0,12
312,-121.5,4.5,0,19,1
315,-132.5,7.5,0,30,4
316,-135.5,4.5,0,16,4
317,-136.5,5.5,0,28,7
318,-137.5,3.5,19,114,17
319,-137.5,2.5,25,155,5
320,-136.5,2.5,23,69,20
321,-136.5,2.5,11,118,2
324,-126.5,2.5,0,7,3
324,-126.5,2.5,2,68,10
347,-126.5,-5.5,28,6,1
348,-128.5,-7.5,25,15,0
348,-128.5,-7.5,10,5,0
349,-133.5,-7.5,12,6,2
351,-142.5,-4.5,12,225,3
352,-145.5,-2.5,10,25,0
353,-149.5,-0.5,77,114,0
353,-149.5,0.5,47,25,4
354,-149.5,0.5,173,39,2
356,-149.5,-5.5,0,0,0
358,-148.5,-6.5,1,11,0
358,-148.5,-6.5,0,19,1
359,-147.5,-5.5,3,29,0
359,-148.5,-4.5,0,8,0
360,-148.5,-4.5,12,12,1
360,-148.5,-4.5,8,8,0
361,-147.5,-3.5,3,57,3
362,-147.5,-4.5,0,4,0
362,-144.5,-4.5,4,60,3
363,-143.5,-5.5,1,36,0
363,-143.5,-5.5,5,35,0
366,-136.5,-3.5,40,10,0
373,-101.5,-1.5,50,0,0
384,-97.5,-1.5,3,17,10
386,-101.5,1.5,61,3,3
387,-104.5,2.5,1,1,1
388,-107.5,3.5,4,0,4
389,-112.5,4.5,28,11,11
390,-112.5,4.5,2,43,10
391,-115.5,3.5,3,8,4
391,-115.5,3.5,4,3,8
392,-114.5,4.5,26,18,6
392,-115.5,4.5,2,4,2
393,-116.5,1.5,1,5,2
396,-123.5,4.5,12,14,4
397,-123.5,6.5,12,2,6
397,-124.5,6.5,0,21,4
398,-123.5,5.5,2,17,6
398,-123.5,5.5,0,13,2
399,-124.5,5.5,2,7,11
400,-125.5,5.5,2,17,11
403,-139.5,4.5,6,97,20
404,-140.5,4.5,3,48,9
405,-140.5,4.5,3,42,5
406,-140.5,5.5,3,49,8
407,-140.5,4.5,2,33,5
408,-142.5,4.5,10,45,10
409,-145.5,4.5,8,70,8
410,-145.5,4.5,13,60,7
411,-145.5,4.5,30,125,15
412,-142.5,5.5,3,16,3
417,-120.5,4.5,1,7,2
418,-116.5,6.5,1,40,14
433,-106.5,5.5,0,18,12
434,-109.5,5.5,0,20,10
435,-114.5,6.5,0,10,5
436,-119.5,5.5,10,25,10
437,-120.5,6.5,0,25,10
437,-119.5,7.5,0,4,1
438,-122.5,6.5,0,5,2
439,-123.5,3.5,45,20,35
439,-123.5,3.5,15,0,0
440,-124.5,3.5,15,0,10
440,-124.5,3.5,10,0,5
441,-123.5,6.5,0,4,1
443,-134.5,5.5,15,7,15
444,-136.5,6.5,30,58,30
444,-136.5,6.5,0,0,0
445,-138.5,6.5,10,20,5
447,-141.5,3.5,0,100,40
448,-141.5,2.5,7,35,13
449,-141.5,3.5,0,15,5
451,-140.5,6.5,0,30,10
452,-141.5,6.5,5,20,5
453,-141.5,6.5,0,20,5
453,-141.5,6.5,0,20,5
454,-141.5,6.5,6,14,0
457,-144.5,5.5,0,25,10
458,-146.5,2.5,5,20,5
459,-147.5,2.5,50,70,40
460,-144.5,3.5,28,13,4
461,-143.5,3.5,45,58,17
466,-121.5,3.5,4,4,2
466,-121.5,3.5,0,10,15
467,-121.5,3.5,11,20,4
483,-97.5,-7.5,0,6,9
484,-102.5,-8.5,0,1,9
485,-104.5,-7.5,0,10,20
486,-105.5,-6.5,0,5,125
487,-107.5,-7.5,0,70,0
488,-105.5,-7.5,0,0,5
489,-108.5,-7.5,0,0,35
490,-109.5,-10.5,0,0,6
492,-116.5,-8.5,0,0,8
493,-120.5,-8.5,0,20,5
495,-120.5,-2.5,50,20,0
496,-123.5,-2.5,12,1,2
497,-127.5,-1.5,6,1,0
498,-126.5,-1.5,6,8,1
499,-126.5,-1.5,1,0,0
505,-142.5,-1.5,0,40,5
506,-143.5,-1.5,0,30,5
508,-143.5,-0.5,35,15,90
510,-142.5,-0.5,30,10,15
512,-143.5,5.5,5,120,30
513,-144.5,5.5,0,30,15
513,-144.5,5.5,0,0,5
514,-145.5,5.5,0,4,6
515,-147.5,6.5,0,110,10
516,-148.5,6.5,0,10,30
517,-147.5,6.5,0,25,5
518,-146.5,6.5,0,15,5
519,-146.5,6.5,0,10,5
520,-143.5,6.5,0,5,5
521,-144.5,5.5,0,30,40
522,-144.5,5.5,0,16,59
547,-118.5,5.5,3,8,2
548,-119.5,5.5,3,21,3
549,-121.5,4.5,28,19,18
550,-125.5,2.5,16,38,16
551,-125.5,5.5,0,4,1
552,-126.5,6.5,0,7,23
553,-125.5,6.5,0,18,37
553,-125.5,6.5,0,3,2
554,-127.5,6.5,12,19,14
555,-126.5,6.5,8,7,10
556,-127.5,6.5,8,16,6
558,-128.5,5.5,3,9,3
559,-131.5,7.5,18,12,10
560,-131.5,7.5,12,24,4
561,-128.5,7.5,6,11,16
562,-131.5,6.5,20,19,13
563,-131.5,6.5,5,17,3
564,-131.5,7.5,4,16,0
565,-134.5,7.5,1,17,5
566,-134.5,7.5,14,34,0
567,-136.5,7.5,2,58,10
568,-137.5,7.5,5,19,10
569,-136.5,7.5,2,19,6
571,-138.5,7.5,4,28,8
572,-135.5,4.5,15,27,3
573,-135.5,5.5,4,8,3
574,-135.5,5.5,17,13,6
576,-144.5,4.5,11,16,5
577,-147.5,3.5,19,14,0
578,-144.5,4.5,2,3,5
580,-139.5,5.5,4,17,4
582,-133.5,7.5,3,11,3
582,-132.5,8.5,1,2,1
583,-132.5,6.5,1,1,1
585,-137.5,4.5,5,7,12
586,-137.5,4.5,8,9,3
589,-147.5,-1.5,24,68,8
590,-143.5,-1.5,40,31,29
647,-136.5,-6.5,3,12,5
649,-138.5,-1.5,4,13,3
650,-138.5,1.5,15,25,10
651,-140.5,3.5,8,15,7
652,-141.5,2.5,11,20,9
653,-139.5,-1.5,7,10,8
654,-138.5,-4.5,10,12,8
654,-138.5,-4.5,5,9,6
655,-139.5,-2.5,4,7,5
658,-135.5,-2.5,4,11,5
659,-136.5,-3.5,10,30,10
660,-138.5,-4.5,9,22,11
660,-137.5,-4.5,3,10,4
661,-137.5,-5.5,7,10,6
662,-137.5,-3.5,9,14,7
662,-138.5,-3.5,3,5,4
663,-137.5,-2.5,10,30,10
663,-137.5,-2.5,4,7,4
665,-134.5,1.5,10,18,12
665,-134.5,1.5,28,15,35
666,-136.5,1.5,8,20,7
667,-135.5,4.5,8,17,7
668,-135.5,4.5,11,25,9
669,-135.5,4.5,4,8,4
670,-137.5,4.5,8,7,5
671,-140.5,3.5,5,8,5
673,-142.5,-3.5,5,21,5
674,-145.5,-2.5,17,30,15
675,-145.5,-2.5,10,35,8
677,-146.5,-5.5,3,6,4
679,-144.5,-5.5,4,7,6
679,-144.5,-5.5,2,4,2
680,-144.5,-7.5,3,30,3
680,-145.5,-7.5,5,10,6
681,-144.5,-7.5,6,5,4
682,-145.5,-5.5,4,5,3
682,-145.5,-4.5,6,9,5
683,-147.5,-4.5,5,10,7
683,-147.5,-4.5,6,10,5
684,-145.5,-2.5,5,33,6
685,-144.5,-3.5,3,12,4
687,-137.5,-4.5,5,10,5
689,-131.5,-5.5,6,12,5
725,-145.5,-2.5,8,9,3
726,-149.5,-0.5,100,5,0
727,-149.5,0.5,40,20,10
727,-149.5,-0.5,55,10,5
728,-148.5,-3.5,30,25,10
728,-149.5,-3.5,0,5,0
729,-148.5,-6.5,2,8,2
729,-148.5,-6.5,5,10,5
730,-146.5,-8.5,5,40,3
730,-146.5,-8.5,0,30,0
403,-93.5,-1.5,0,0,0
443,-86.5,-2.5,0,27,3
448,-91.5,-5.5,0,0,1
450,-92.5,-8.5,0,19,1
452,-97.5,-10.5,1,10,1
454,-93.5,-9.5,0,3,3
455,-91.5,-10.5,0,39,1
458,-88.5,-14.5,20,30,0
475,-87.5,-4.5,0,0,0
478,-87.5,-11.5,0,5,10
480,-89.5,-14.5,0,3,3
482,-87.5,-15.5,0,23,3
483,-86.5,-15.5,44,36,18
485,-90.5,-17.5,5,9,9
485,-89.5,-17.5,1,5,1
487,-89.5,-15.5,0,4,3
488,-94.5,-14.5,18,5,7
489,-93.5,-12.5,33,25,10
490,-91.5,-11.5,0,80,5
491,-91.5,-13.5,0,16,1
493,-88.5,-15.5,0,4,0
494,-86.5,-16.5,23,19,8
495,-82.5,-18.5,68,2,15
496,-81.5,-18.5,1,2,5
496,-81.5,-19.5,1,0,1
497,-81.5,-19.5,35,0,0
499,-80.5,-17.5,2,0,0
501,-83.5,-15.5,3,3,0
544,-97.5,-7.5,1,1,8
545,-98.5,-7.5,0,0,8
546,-99.5,-8.5,0,0,0
548,-103.5,-8.5,5,0,0
549,-104.5,-10.5,3,0,0
550,-107.5,-11.5,7,0,1
551,-107.5,-12.5,10,1,1
553,-101.5,-13.5,25,0,5
554,-102.5,-12.5,7,0,5
555,-103.5,-12.5,6,0,4
557,-102.5,-6.5,54,2,9
559,-105.5,-6.5,60,2,8
561,-103.5,-6.5,0,2,0
565,-105.5,-8.5,5,1,2
566,-105.5,-7.5,3,1,1
567,-105.5,-10.5,16,3,1
569,-101.5,-12.5,5,2,1
569,-101.5,-12.5,7,2,1
570,-100.5,-12.5,2,1,0
575,-95.5,-12.5,1,2,0
576,-95.5,-12.5,0,0,2
577,-94.5,-11.5,0,0,0
579,-102.5,-9.5,4,1,1
581,-103.5,-5.5,0,0,0
583,-108.5,-6.5,1,1,0
584,-106.5,-7.5,1,0,0
587,-102.5,-8.5,4,1,0
625,-110.5,-7.5,0,2,1
626,-114.5,-6.5,3,9,0
628,-119.5,-5.5,28,22,5
629,-120.5,-5.5,0,4,0
630,-122.5,-5.5,0,9,0
630,-122.5,-5.5,0,25,30
632,-126.5,-7.5,0,2,0
636,-115.5,-6.5,0,2,0
638,-111.5,-6.5,5,5,0
639,-109.5,-6.5,0,0,0
639,-109.5,-6.5,0,2,0
640,-112.5,-6.5,0,11,0
641,-113.5,-5.5,0,0,0
642,-110.5,-4.5,0,0,0
642,-110.5,-4.5,2,10,0
654,-105.5,-5.5,0,1,0
656,-113.5,-2.5,0,8,4
657,-113.5,-4.5,0,18,0
659,-114.5,-8.5,0,3,0
661,-109.5,-7.5,0,11,3
661,-109.5,-7.5,0,0,0
663,-105.5,-8.5,1,9,0
664,-107.5,-6.5,0,7,1
666,-101.5,-6.5,0,22,0
276,-114.5,2.5,40,9,1
277,-115.5,2.5,16,9,0
278,-116.5,2.5,0,3,0
279,-113.5,3.5,2,24,0
280,-113.5,3.5,6,10,0
283,-116.5,3.5,1,2,0
284,-115.5,6.5,6,20,0
285,-116.5,5.5,0,1,1
285,-116.5,5.5,1,12,9
286,-116.5,5.5,0,10,3
286,-116.5,5.5,1,10,3
287,-116.5,6.5,4,4,1
288,-115.5,7.5,4,28,1
289,-114.5,6.5,4,10,0
290,-113.5,5.5,3,15,6
291,-111.5,2.5,90,0,0
292,-113.5,3.5,0,10,0
293,-112.5,2.5,3,1,0
295,-109.5,5.5,3,8,0
296,-105.5,5.5,0,11,0
296,-105.5,5.5,4,14,0
300,-94.5,2.5,5,7,0
310,-91.5,3.5,0,17,4
311,-94.5,5.5,2,4,0
312,-95.5,6.5,0,0,0
314,-101.5,4.5,2,2,0
315,-101.5,3.5,4,10,5
316,-101.5,2.5,2,3,0
316,-101.5,2.5,1,1,0
317,-101.5,1.5,2,8,0
317,-101.5,2.5,1,2,0
318,-102.5,2.5,3,9,0
319,-100.5,3.5,2,5,0
320,-98.5,5.5,0,0,0
321,-94.5,3.5,1,2,0
322,-92.5,2.5,1,9,0
387,-88.5,0.5,0,7,1
388,-90.5,1.5,0,120,32
389,-90.5,2.5,0,6,4
391,-91.5,1.5,0,10,0
403,-93.5,-1.5,0,9,13
404,-92.5,-0.5,3,52,3
405,-93.5,1.5,0,31,4
406,-94.5,1.5,0,2,10
409,-93.5,-0.5,0,5,55
410,-92.5,-1.5,0,17,33
411,-92.5,-1.5,0,176,76
424,-89.5,-3.5,0,6,6
425,-92.5,-2.5,0,0,0
429,-98.5,2.5,0,70,0
430,-98.5,2.5,0,198,10
431,-99.5,3.5,4,4,0
432,-102.5,4.5,5,0,0
433,-102.5,2.5,22,24,2
434,-102.5,2.5,8,4,3
436,-99.5,2.5,5,10,0
437,-98.5,0.5,45,45,0
438,-97.5,2.5,6,11,0
439,-96.5,0.5,0,0,25
461,-93.5,4.5,0,1,3
462,-93.5,4.5,1,0,2
464,-97.5,2.5,0,0,0
465,-97.5,2.5,3,63,2
466,-98.5,2.5,4,120,6
468,-100.5,3.5,3,166,8
469,-100.5,4.5,4,141,6
494,-101.5,3.5,0,0,7
495,-101.5,3.5,0,0,1
497,-104.5,6.5,0,0,0
498,-105.5,8.5,0,0,0
501,-111.5,7.5,0,0,0
502,-113.5,7.5,0,0,0
505,-106.5,4.5,0,0,1
506,-108.5,4.5,0,3,2
508,-105.5,3.5,0,4,1
511,-101.5,4.5,0,9,4
512,-98.5,5.5,0,0,1
513,-100.5,5.5,0,1,2
514,-101.5,4.5,0,2,2
516,-95.5,4.5,0,0,0
520,-93.5,4.5,0,1,1
522,-91.5,4.5,0,3,2
523,-91.5,4.5,0,3,4
523,-90.5,4.5,0,1,0
525,-90.5,4.5,0,1,0
526,-91.5,4.5,0,16,4
527,-91.5,5.5,0,0,1
529,-94.5,4.5,0,0,0
533,-97.5,2.5,0,0,0
534,-97.5,2.5,0,65,6
536,-101.5,4.5,0,1,0
537,-99.5,2.5,0,0,0
538,-98.5,2.5,0,0,0
541,-92.5,2.5,0,30,5
542,-89.5,1.5,0,0,0
544,-84.5,1.5,0,40,5
560,-90.5,4.5,0,0,3
564,-95.5,2.5,0,1,1
565,-93.5,2.5,0,0,0
571,-108.5,-4.5,0,20,20
572,-109.5,-6.5,6,12,2
574,-112.5,-6.5,6,7,4
575,-114.5,-3.5,0,6,8
576,-114.5,-1.5,6,4,8
577,-116.5,-2.5,0,1,1
582,-110.5,-6.5,0,2,2
584,-109.5,-1.5,85,2,3
594,-82.5,0.5,0,0,0
613,-94.5,5.5,0,0,0
621,-94.5,3.5,0,0,2
623,-97.5,3.5,1,1,7
630,-115.5,7.5,0,1,1
634,-110.5,4.5,2,24,2
637,-108.5,2.5,1,22,1
638,-109.5,2.5,0,27,3
638,-109.5,2.5,0,3,1
639,-110.5,1.5,0,31,3
645,-102.5,3.5,0,6,0
646,-99.5,2.5,0,3,2
651,-89.5,3.5,0,0,0
668,-108.5,-6.5,0,5,3
669,-108.5,-6.5,4,8,3
670,-110.5,-8.5,5,20,4
672,-117.5,-8.5,1,6,1
673,-116.5,-10.5,1,4,1
