set_type,BET,SKJ,YFT
NOA,0,23,0
NOA,0,25,0
NOA,0,30,0
NOA,0,0,0
NOA,0,50,0
NOA,0,44,6
NOA,0,15,0
NOA,0,13,0
NOA,0,100,0
NOA,0,30,0
NOA,0,45,0
NOA,0,55,0
NOA,0,27,0
NOA,0,0,0
NOA,0,12,0
NOA,0,26,0
NOA,0,15,0
NOA,0,24,0
NOA,0,90,10
NOA,0,10,115
NOA,0,10,3
NOA,0,0,0
NOA,0,77,0
NOA,0,0,0
NOA,0,0,2
NOA,0,14,4
NOA,14,5,6
NOA,22,69,24
NOA,0,35,15
DEL,0,0,1
DEL,0,1,15
DEL,0,3,47
DEL,0,0,22
DEL,0,0,27
DEL,0,0,48
DEL,0,0,0
DEL,0,5,40
DEL,0,5,10
DEL,0,0,20
DEL,0,0,25
DEL,0,0,50
DEL,0,0,7
DEL,0,0,5
DEL,0,0,31
DEL,0,0,27
DEL,0,0,10
DEL,0,0,1
DEL,0,1,24
DEL,0,0,8
DEL,0,0,0
DEL,0,0,1
DEL,0,0,0
DEL,0,5,8
DEL,0,0,0
DEL,0,5,10
DEL,0,2,10
DEL,0,2,6
DEL,0,2,5
DEL,0,0,5
DEL,0,2,10
DEL,0,0,31
DEL,0,0,25
DEL,0,0,33
DEL,0,0,24
DEL,0,0,8
DEL,0,0,20
DEL,0,0,23
DEL,0,0,4
DEL,0,0,12
DEL,0,0,22
DEL,0,0,32
DEL,0,0,11
DEL,0,0,28
DEL,0,0,15
DEL,0,0,26
DEL,0,0,95
DEL,0,0,4
DEL,0,0,16
DEL,0,0,7
DEL,0,0,14
NOA,0,0,0
NOA,0,0,30
DEL,0,0,20
DEL,0,0,13
DEL,0,0,0
DEL,0,0,4
DEL,0,0,37
NOA,0,0,40
NOA,0,0,25
NOA,0,0,15
NOA,0,0,20
NOA,0,0,5
DEL,0,0,22
NOA,0,0,0
NOA,0,0,0
NOA,0,0,7
NOA,0,0,12
DEL,0,0,4
DEL,0,0,7
DEL,0,0,0
DEL,0,0,15
NOA,0,0,0
DEL,0,0,2
DEL,0,0,36
DEL,0,0,3
DEL,0,0,5
DEL,0,0,5
DEL,0,0,15
DEL,0,0,15
DEL,0,0,0
DEL,0,0,15
DEL,0,0,2
DEL,0,0,4
DEL,0,0,0
DEL,0,0,0
DEL,0,1,3
DEL,0,0,1
DEL,0,0,4
DEL,0,0,5
DEL,0,0,5
DEL,0,0,35
DEL,0,0,3
DEL,0,0,3
NOA,0,0,0
DEL,0,0,23
DEL,0,0,9
DEL,0,0,4
DEL,0,0,6
DEL,0,0,3
DEL,0,0,2
DEL,0,0,12
DEL,0,0,11
DEL,0,0,20
DEL,0,0,7
DEL,0,0,46
DEL,0,0,27
DEL,0,0,10
DEL,0,0,12
DEL,0,0,5
DEL,0,0,38
DEL,0,0,14
DEL,0,0,4
DEL,0,0,0
NOA,0,0,0
NOA,0,0,41
NOA,0,0,0
NOA,0,0,140
NOA,0,0,20
DEL,0,0,2
DEL,0,0,5
DEL,0,0,10
DEL,0,0,15
DEL,0,0,13
DEL,0,0,4
NOA,0,0,0
NOA,0,0,60
NOA,0,0,20
NOA,0,0,100
NOA,0,0,15
NOA,0,0,140
DEL,0,0,4
DEL,0,0,2
NOA,0,0,0
DEL,0,0,2
DEL,0,0,31
DEL,0,0,0
DEL,0,0,4
DEL,0,0,10
DEL,0,0,1
DEL,0,0,12
DEL,0,0,5
DEL,0,0,3
DEL,0,0,4
DEL,0,0,15
DEL,0,0,5
DEL,0,0,5
DEL,0,0,0
DEL,0,0,2
NOA,0,0,0
DEL,0,0,32
DEL,0,0,1
DEL,0,0,13
DEL,0,0,40
DEL,0,0,22
DEL,0,0,15
DEL,0,0,30
DEL,0,0,25
DEL,0,0,7
DEL,0,0,4
DEL,0,0,10
DEL,0,0,15
DEL,0,0,16
DEL,0,0,15
DEL,0,0,15
DEL,0,0,1
DEL,0,0,4
DEL,0,0,12
DEL,0,0,3
DEL,0,0,0
DEL,0,0,1
DEL,0,0,33
DEL,0,0,15
DEL,0,0,10
DEL,0,0,53
DEL,0,0,47
DEL,0,0,50
DEL,0,0,33
DEL,0,0,2
DEL,0,0,0
DEL,0,0,0
DEL,0,0,5
DEL,0,0,15
DEL,0,0,8
DEL,0,0,12
DEL,0,0,35
DEL,0,0,4
DEL,0,0,40
DEL,0,0,10
DEL,0,0,15
DEL,0,0,22
DEL,0,0,12
DEL,0,0,22
DEL,0,0,2
DEL,0,0,22
DEL,0,0,13
DEL,0,0,21
DEL,0,0,18
DEL,0,0,5
DEL,0,0,3
DEL,0,0,10
DEL,0,0,4
DEL,0,0,16
DEL,0,0,4
DEL,0,0,5
DEL,0,0,8
DEL,0,0,10
DEL,0,0,0
DEL,0,0,27
DEL,0,0,4
DEL,0,0,4
DEL,0,0,0
DEL,0,0,15
DEL,0,0,8
DEL,0,0,4
DEL,0,0,27
DEL,0,0,20
DEL,0,0,25
DEL,0,0,45
DEL,0,0,18
DEL,0,0,10
DEL,0,0,1
DEL,0,0,7
DEL,0,0,12
DEL,0,0,62
DEL,0,0,5
DEL,0,0,50
DEL,0,0,20
DEL,0,0,7
DEL,0,0,15
DEL,0,0,25
DEL,0,0,18
DEL,0,0,15
DEL,0,0,8
DEL,0,0,1
DEL,0,0,8
DEL,0,0,0
DEL,0,0,5
DEL,0,0,15
DEL,0,0,50
NOA,0,0,0
DEL,0,0,10
DEL,0,0,0
DEL,0,0,5
DEL,0,0,6
DEL,0,0,10
DEL,0,0,45
DEL,0,0,5
DEL,0,0,16
DEL,0,0,5
DEL,0,0,8
DEL,0,0,6
DEL,0,0,27
DEL,0,0,2
DEL,0,0,7
DEL,0,0,8
DEL,0,0,5
DEL,0,0,2
DEL,0,0,21
DEL,0,0,5
DEL,0,0,3
DEL,0,0,5
DEL,0,0,10
DEL,0,0,7
DEL,0,0,80
DEL,0,0,10
DEL,0,0,25
DEL,0,0,50
NOA,0,0,0
NOA,0,0,184
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,100
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,80
NOA,0,0,74
NOA,0,0,0
DEL,0,0,25
DEL,0,0,28
DEL,0,0,30
NOA,0,0,0
DEL,0,0,3
DEL,0,0,2
DEL,0,0,0
DEL,0,0,6
DEL,0,0,4
DEL,0,0,0
DEL,0,0,6
DEL,0,0,7
DEL,0,0,5
DEL,0,0,10
DEL,0,0,0
DEL,0,0,10
DEL,0,0,3
DEL,0,0,5
DEL,0,0,2
DEL,0,0,7
DEL,0,0,2
DEL,0,0,6
DEL,0,0,7
DEL,0,0,7
DEL,0,0,2
DEL,0,0,3
DEL,0,0,3
DEL,0,0,5
DEL,0,0,1
DEL,0,0,1
DEL,0,0,23
DEL,0,0,5
DEL,0,0,40
DEL,0,0,10
DEL,0,0,25
DEL,0,0,3
DEL,0,0,8
DEL,0,0,8
DEL,0,0,25
DEL,0,0,8
DEL,0,0,12
DEL,0,0,8
DEL,0,0,35
DEL,0,0,18
DEL,0,0,4
DEL,0,0,30
DEL,0,0,2
DEL,0,0,7
DEL,0,0,3
DEL,0,0,7
DEL,0,0,5
DEL,0,0,5
DEL,0,0,15
DEL,0,0,3
DEL,0,0,5
DEL,0,0,3
DEL,0,0,1
DEL,0,0,5
DEL,0,0,0
DEL,0,0,0
DEL,0,0,105
DEL,0,0,0
DEL,0,0,0
DEL,0,0,3
DEL,0,0,15
DEL,0,0,2
DEL,0,0,3
DEL,0,0,5
DEL,0,0,7
DEL,0,0,15
DEL,0,0,8
DEL,0,0,7
DEL,0,0,87
DEL,0,0,15
DEL,0,0,2
DEL,0,0,1
DEL,0,0,10
DEL,0,0,28
DEL,0,0,30
DEL,0,0,5
DEL,0,0,0
DEL,0,0,7
DEL,0,0,1
DEL,0,0,1
DEL,0,0,0
DEL,0,0,10
DEL,0,0,25
DEL,0,0,0
DEL,0,0,3
DEL,0,0,0
NOA,0,7,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,82
DEL,0,0,25
DEL,0,0,4
DEL,0,0,11
DEL,0,0,17
DEL,0,0,28
DEL,0,0,0
DEL,0,0,4
DEL,0,0,5
DEL,0,0,4
DEL,0,0,49
NOA,0,12,0
NOA,0,3,0
NOA,0,6,22
NOA,0,8,12
NOA,0,12,18
NOA,0,8,7
NOA,0,0,0
NOA,0,43,92
NOA,0,40,50
NOA,0,12,23
NOA,0,11,21
NOA,0,48,115
NOA,0,0,0
NOA,0,10,20
NOA,0,0,40
NOA,0,54,53
NOA,0,13,0
NOA,0,10,15
NOA,0,0,0
NOA,0,0,35
NOA,0,0,0
NOA,0,18,14
NOA,0,0,50
NOA,0,0,0
NOA,0,12,13
NOA,0,0,6
NOA,0,0,0
DEL,0,0,78
DEL,0,0,45
DEL,0,0,35
DEL,0,0,10
DEL,0,0,20
NOA,0,42,0
DEL,0,0,10
NOA,0,90,60
NOA,0,0,0
DEL,0,0,7
DEL,0,0,10
DEL,0,0,8
NOA,0,0,0
NOA,0,30,6
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,19,0
NOA,0,25,0
NOA,0,30,0
NOA,0,13,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,7
DEL,0,0,23
NOA,0,0,0
NOA,0,0,0
DEL,0,0,15
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,20,0
NOA,0,17,0
NOA,0,0,0
NOA,0,0,0
NOA,0,93,0
NOA,0,26,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,20,0
DEL,0,0,12
DEL,0,0,8
NOA,0,0,70
NOA,0,0,10
DEL,0,0,20
NOA,0,0,0
DEL,0,0,0
NOA,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,60
DEL,0,0,1
DEL,0,0,30
NOA,0,3,0
DEL,0,0,0
DEL,0,0,5
DEL,0,0,5
DEL,0,0,3
DEL,0,0,4
DEL,0,0,15
DEL,0,0,3
DEL,0,0,5
DEL,0,0,30
DEL,0,0,10
DEL,0,0,42
DEL,0,0,25
DEL,0,0,80
NOA,0,1,0
NOA,0,40,0
DEL,0,0,70
DEL,0,0,85
DEL,0,0,18
DEL,0,0,15
NOA,0,0,0
DEL,0,0,75
NOA,0,85,0
NOA,0,0,0
NOA,0,45,0
NOA,0,0,0
NOA,0,8,0
NOA,0,37,0
DEL,0,0,18
DEL,0,0,15
NOA,0,0,0
NOA,0,10,0
DEL,0,0,27
NOA,0,0,250
NOA,0,0,65
NOA,0,0,105
NOA,0,0,90
NOA,0,0,80
NOA,0,0,0
NOA,0,0,155
NOA,0,0,0
NOA,0,0,120
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,0,0
NOA,0,25,0
NOA,0,30,0
NOA,0,25,0
NOA,0,3,0
NOA,0,10,0
NOA,0,10,0
NOA,0,7,0
NOA,0,0,0
NOA,0,23,0
NOA,0,20,0
NOA,0,0,0
NOA,0,6,0
NOA,0,25,0
NOA,0,60,0
NOA,0,12,0
NOA,0,102,0
NOA,0,7,0
NOA,0,0,0
NOA,0,38,0
NOA,0,45,0
NOA,0,15,0
NOA,0,15,0
NOA,0,30,0
NOA,0,32,0
NOA,0,0,0
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,8,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,112,0
NOA,0,7,3
NOA,0,0,8
NOA,0,0,5
NOA,0,0,4
NOA,0,68,30
NOA,0,140,60
NOA,0,6,20
NOA,0,0,1
NOA,0,1,0
NOA,0,0,0
NOA,0,20,0
NOA,0,5,65
NOA,0,0,54
NOA,0,0,0
NOA,0,0,0
NOA,0,0,10
NOA,0,0,10
NOA,0,0,33
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,30,0
NOA,0,0,0
NOA,0,0,0
NOA,0,76,1
NOA,0,12,0
NOA,0,8,0
NOA,0,1,0
NOA,0,0,0
NOA,0,24,0
NOA,0,6,0
NOA,0,3,0
NOA,0,7,0
NOA,0,10,0
NOA,0,2,0
NOA,0,0,0
NOA,0,6,0
NOA,0,0,0
NOA,0,32,0
NOA,0,1,0
NOA,0,2,0
NOA,0,0,0
NOA,1,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,46,0
NOA,0,88,5
NOA,0,14,0
NOA,0,6,0
NOA,0,19,0
NOA,0,10,5
NOA,0,9,1
NOA,0,5,1
NOA,0,50,0
NOA,0,15,0
NOA,0,6,1
NOA,0,10,0
NOA,0,20,0
NOA,0,0,0
NOA,0,10,5
NOA,0,5,15
NOA,0,0,0
NOA,0,9,6
NOA,0,7,0
NOA,0,8,0
NOA,0,15,0
NOA,0,0,0
NOA,0,28,0
NOA,0,28,0
NOA,0,9,0
NOA,0,0,0
NOA,0,13,0
NOA,0,0,0
NOA,5,45,0
NOA,0,87,0
NOA,0,15,11
NOA,0,22,15
NOA,0,13,8
NOA,0,13,8
NOA,0,2,0
NOA,0,0,14
NOA,0,31,0
NOA,0,8,0
NOA,0,1,0
NOA,0,10,12
NOA,0,10,12
NOA,0,3,13
NOA,0,3,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,50,0
NOA,0,30,0
NOA,0,12,0
NOA,0,14,0
NOA,0,20,0
NOA,0,10,0
NOA,0,0,0
NOA,0,7,0
NOA,0,20,0
NOA,0,23,0
NOA,0,44,0
NOA,0,8,0
NOA,0,3,0
NOA,0,17,0
NOA,0,11,0
NOA,0,5,0
NOA,0,4,0
NOA,0,4,0
NOA,0,11,0
NOA,0,0,0
NOA,0,30,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,12,0
NOA,0,0,0
NOA,0,5,0
NOA,0,4,0
NOA,0,6,0
NOA,0,0,0
NOA,0,0,0
NOA,0,12,0
NOA,0,2,1
NOA,0,0,0
NOA,0,0,1
NOA,0,28,0
NOA,0,0,0
NOA,0,5,0
NOA,0,16,0
NOA,0,46,0
NOA,0,0,0
NOA,0,8,0
NOA,0,8,1
NOA,0,0,0
NOA,0,3,2
NOA,0,0,2
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,6,0
NOA,0,0,0
NOA,0,14,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,1,0
NOA,0,25,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,33,0
NOA,0,36,0
NOA,0,35,0
NOA,0,9,0
NOA,0,35,0
NOA,0,24,0
NOA,0,3,0
NOA,0,58,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,11,0
NOA,0,0,0
NOA,0,80,0
NOA,0,18,0
NOA,0,24,0
NOA,0,7,0
NOA,0,8,0
NOA,0,3,0
NOA,0,13,0
NOA,0,5,0
NOA,0,85,0
NOA,0,8,0
NOA,0,40,0
NOA,0,0,0
NOA,0,2,0
NOA,0,13,0
NOA,0,134,7
NOA,0,0,0
NOA,0,4,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,78,0
NOA,0,51,0
NOA,0,40,0
NOA,0,0,0
NOA,0,4,0
NOA,0,7,0
NOA,0,15,0
NOA,0,0,0
NOA,0,10,0
NOA,0,8,0
NOA,0,0,0
NOA,0,5,0
NOA,0,7,0
NOA,0,4,0
NOA,0,10,0
NOA,0,4,0
NOA,0,6,0
NOA,0,20,2
NOA,0,24,1
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,1,0
NOA,0,43,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,9,0
NOA,0,5,0
NOA,0,0,0
NOA,0,10,15
NOA,0,5,2
NOA,0,0,0
NOA,0,0,0
NOA,0,16,8
NOA,0,40,2
NOA,0,15,0
NOA,0,2,0
NOA,0,0,0
NOA,0,10,0
NOA,0,0,0
NOA,0,1,0
NOA,0,20,0
NOA,0,40,0
NOA,0,10,0
NOA,0,22,0
NOA,0,0,0
NOA,0,23,0
NOA,0,105,0
NOA,0,12,0
NOA,0,13,0
NOA,0,1,0
NOA,0,0,0
NOA,0,10,0
NOA,0,4,0
NOA,0,5,0
NOA,0,5,0
NOA,0,11,0
NOA,0,5,0
NOA,0,13,0
NOA,0,0,0
NOA,0,2,0
NOA,0,6,0
NOA,0,6,0
NOA,0,51,0
NOA,0,0,0
NOA,0,3,0
NOA,0,7,0
NOA,0,7,0
NOA,0,23,0
NOA,0,0,0
NOA,0,5,0
NOA,0,0,0
NOA,0,7,0
NOA,0,18,0
NOA,0,2,0
NOA,0,3,0
NOA,0,2,0
NOA,0,0,0
NOA,0,0,0
NOA,0,8,0
NOA,0,0,0
NOA,0,19,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,6,0
NOA,0,0,0
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,37,0
NOA,0,3,0
NOA,0,3,137
NOA,0,0,0
NOA,0,12,0
NOA,0,0,0
NOA,0,15,0
NOA,0,0,0
NOA,0,68,0
NOA,0,7,0
NOA,0,0,0
NOA,0,5,5
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,60,0
NOA,8,6,17
NOA,0,0,0
NOA,0,50,0
NOA,0,17,6
NOA,9,70,1
NOA,0,10,0
NOA,0,28,0
NOA,0,98,0
NOA,0,39,0
NOA,0,67,0
NOA,0,88,0
NOA,0,58,0
NOA,0,71,0
DEL,0,0,0
NOA,0,8,4
NOA,0,0,40
NOA,0,0,12
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,91,0
NOA,0,3,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,14,0
NOA,0,0,0
NOA,0,3,0
NOA,0,4,0
NOA,0,0,0
NOA,0,17,0
NOA,0,0,0
NOA,0,54,0
NOA,0,5,0
NOA,0,0,0
NOA,0,100,0
NOA,0,0,0
NOA,0,0,0
NOA,0,6,0
NOA,0,1,5
NOA,0,1,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,6
NOA,0,0,17
NOA,0,0,0
NOA,0,2,41
NOA,0,15,0
NOA,0,1,7
NOA,0,2,10
NOA,0,3,0
NOA,0,3,5
NOA,0,2,21
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,16,0
NOA,0,32,0
NOA,0,12,0
NOA,0,27,0
NOA,0,0,0
NOA,0,10,0
NOA,0,1,0
NOA,0,1,0
NOA,0,0,0
NOA,0,4,0
NOA,0,0,0
NOA,0,0,0
NOA,0,7,0
NOA,0,3,0
NOA,0,0,0
NOA,0,28,0
NOA,0,5,0
NOA,0,12,0
NOA,0,0,0
NOA,0,63,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,31,0
NOA,0,32,0
NOA,0,0,0
NOA,0,22,1
NOA,0,34,1
NOA,0,22,0
NOA,0,20,0
NOA,0,24,0
NOA,0,46,0
NOA,0,89,0
NOA,0,0,0
NOA,0,53,0
NOA,0,108,0
NOA,0,12,0
NOA,0,0,0
NOA,0,24,0
NOA,0,38,0
NOA,0,24,20
NOA,0,0,0
NOA,0,13,0
NOA,0,70,0
NOA,0,0,0
NOA,0,98,0
NOA,0,0,0
NOA,0,9,0
NOA,0,0,0
NOA,0,3,0
NOA,0,3,0
NOA,0,0,0
NOA,0,4,0
NOA,0,46,0
NOA,0,30,0
NOA,0,20,0
NOA,0,39,0
NOA,0,28,0
NOA,0,19,0
NOA,0,8,0
NOA,0,58,0
NOA,0,95,0
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,13,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,8,0
NOA,0,0,0
NOA,0,20,0
NOA,0,21,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,1
NOA,0,0,0
NOA,0,0,0
NOA,0,0,1
NOA,0,24,0
NOA,0,9,0
NOA,0,25,0
NOA,0,20,0
NOA,0,110,0
NOA,0,0,0
NOA,0,0,0
NOA,0,68,0
NOA,0,0,0
NOA,0,0,0
NOA,0,8,0
NOA,0,12,0
NOA,0,0,0
NOA,0,0,0
NOA,0,97,0
NOA,0,16,0
NOA,0,15,0
NOA,0,35,0
NOA,0,64,0
NOA,0,2,0
NOA,0,9,0
NOA,0,0,0
NOA,0,4,0
NOA,0,68,4
NOA,0,0,0
NOA,0,20,0
NOA,0,80,0
NOA,0,0,0
NOA,0,7,0
NOA,0,6,0
NOA,0,0,0
NOA,0,27,0
NOA,0,22,0
NOA,0,16,0
NOA,0,55,0
NOA,0,43,0
NOA,0,11,0
NOA,0,5,0
NOA,0,7,0
NOA,0,2,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,8,0
NOA,0,0,0
NOA,200,64,21
NOA,0,0,0
NOA,0,33,10
NOA,0,0,20
NOA,0,150,0
NOA,0,74,0
NOA,0,20,0
NOA,0,5,0
NOA,0,30,0
NOA,0,30,0
NOA,0,53,0
NOA,0,57,0
NOA,0,40,0
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,16,0
NOA,0,134,0
NOA,0,35,0
NOA,0,65,0
NOA,0,50,0
NOA,0,114,0
NOA,0,25,0
NOA,0,25,0
NOA,0,65,0
NOA,0,0,0
NOA,0,0,0
NOA,0,15,0
NOA,0,15,0
NOA,0,10,0
NOA,0,38,0
NOA,0,45,0
NOA,0,55,0
NOA,0,40,0
NOA,0,50,0
NOA,0,80,0
NOA,0,18,0
NOA,0,8,0
NOA,0,22,0
NOA,0,12,0
NOA,0,3,0
NOA,0,0,0
NOA,0,128,0
NOA,0,0,0
NOA,0,0,20
NOA,0,55,0
NOA,0,66,0
NOA,0,0,0
NOA,0,30,0
NOA,0,85,0
NOA,0,0,0
NOA,0,40,0
NOA,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,5
DEL,0,0,10
DEL,0,0,5
DEL,0,0,12
DEL,0,0,3
DEL,0,0,32
DEL,0,0,8
DEL,0,0,20
DEL,0,0,28
DEL,0,0,15
DEL,0,0,7
DEL,0,0,50
DEL,0,0,22
DEL,0,0,7
DEL,0,0,3
DEL,0,2,20
DEL,0,0,2
DEL,0,0,10
DEL,0,0,12
DEL,0,0,30
DEL,0,0,8
DEL,0,7,5
DEL,0,4,12
DEL,0,0,22
DEL,0,0,50
DEL,0,0,13
DEL,0,2,5
DEL,0,0,12
DEL,0,0,25
DEL,0,0,83
DEL,0,0,0
DEL,0,10,45
DEL,0,0,42
DEL,0,5,25
DEL,0,5,18
DEL,0,2,8
DEL,0,2,4
DEL,0,3,32
DEL,0,0,5
DEL,0,0,7
DEL,0,0,4
DEL,0,0,10
DEL,0,0,6
DEL,0,0,8
DEL,0,0,8
DEL,0,1,4
DEL,0,0,10
DEL,0,0,7
DEL,0,0,0
DEL,0,0,17
DEL,0,0,0
DEL,0,0,0
DEL,0,0,4
DEL,0,0,16
DEL,0,0,8
DEL,0,0,22
DEL,0,0,3
DEL,0,0,25
DEL,0,0,3
DEL,0,0,18
DEL,0,0,16
DEL,0,0,7
DEL,0,0,14
DEL,0,0,5
DEL,0,0,20
DEL,0,0,50
DEL,0,0,7
DEL,0,0,8
DEL,0,0,7
DEL,0,0,50
DEL,0,0,7
DEL,0,0,6
DEL,0,0,4
DEL,0,0,29
DEL,0,0,3
NOA,0,0,44
DEL,0,0,10
DEL,0,0,15
DEL,0,0,10
DEL,0,0,55
DEL,0,10,8
DEL,0,0,10
DEL,0,5,53
DEL,0,1,2
DEL,0,0,8
DEL,0,0,10
DEL,0,0,5
DEL,0,0,10
DEL,0,0,30
DEL,0,0,11
DEL,0,0,2
DEL,0,0,5
DEL,0,0,3
NOA,0,0,0
DEL,0,0,1
DEL,0,0,10
DEL,0,0,27
DEL,0,0,7
DEL,0,0,14
DEL,0,0,6
DEL,0,0,21
DEL,0,0,12
DEL,0,0,1
DEL,0,0,2
DEL,0,0,0
DEL,0,0,7
DEL,0,0,13
DEL,0,0,13
DEL,0,0,48
DEL,0,0,14
DEL,0,0,14
DEL,0,0,0
DEL,0,0,4
DEL,0,0,4
DEL,0,0,10
DEL,0,0,5
DEL,0,0,2
DEL,0,0,0
DEL,0,0,47
DEL,0,0,20
DEL,0,0,0
DEL,0,0,6
DEL,0,0,3
DEL,0,0,4
DEL,0,0,12
DEL,0,0,5
DEL,0,0,2
DEL,0,0,0
DEL,0,0,16
DEL,0,0,10
DEL,0,0,6
DEL,0,0,9
DEL,0,0,4
DEL,0,0,7
DEL,0,0,12
DEL,0,0,8
DEL,0,0,8
DEL,0,0,0
DEL,0,0,3
DEL,0,0,3
NOA,0,10,6
DEL,0,0,0
NOA,0,4,2
DEL,0,0,0
DEL,0,0,1
DEL,0,0,7
DEL,0,0,10
DEL,0,0,9
DEL,0,0,12
DEL,0,0,15
DEL,0,0,7
DEL,0,0,7
DEL,0,0,33
DEL,0,0,35
DEL,0,0,75
DEL,0,0,10
DEL,0,0,24
DEL,0,0,43
DEL,0,0,5
DEL,0,0,4
DEL,0,0,17
DEL,0,0,20
DEL,0,0,67
DEL,0,0,5
DEL,0,0,23
DEL,0,0,5
DEL,0,0,6
DEL,0,0,8
DEL,0,0,13
DEL,0,0,8
DEL,0,0,4
DEL,0,0,5
DEL,0,0,12
DEL,0,0,7
DEL,0,0,16
DEL,0,0,10
DEL,0,0,8
DEL,0,0,12
DEL,0,0,5
DEL,0,0,4
DEL,0,0,3
DEL,0,0,4
DEL,0,0,0
DEL,0,0,0
DEL,0,0,10
DEL,0,0,6
DEL,0,0,3
DEL,0,4,1
NOA,0,30,0
NOA,0,8,0
NOA,0,62,0
NOA,0,15,0
NOA,0,45,0
NOA,0,18,0
DEL,0,0,2
DEL,0,0,8
DEL,0,0,15
DEL,0,0,13
DEL,0,0,16
DEL,0,0,13
DEL,0,0,8
DEL,0,0,5
DEL,0,0,10
DEL,0,0,7
DEL,0,0,7
DEL,0,0,8
DEL,0,0,8
DEL,0,0,12
DEL,0,0,7
DEL,0,0,15
DEL,0,0,8
DEL,0,0,5
DEL,0,0,10
DEL,0,0,18
DEL,0,0,8
DEL,0,0,4
DEL,0,0,16
DEL,0,0,8
DEL,0,0,5
DEL,0,0,8
DEL,0,0,5
DEL,0,0,5
DEL,0,0,9
DEL,0,0,15
DEL,0,0,12
DEL,0,0,5
DEL,0,0,3
DEL,0,0,9
DEL,0,0,4
DEL,0,0,8
DEL,0,0,7
DEL,0,0,3
DEL,0,0,7
DEL,0,0,5
DEL,0,0,0
DEL,0,0,4
DEL,0,0,3
DEL,0,0,6
DEL,0,0,4
DEL,0,0,5
DEL,0,0,10
DEL,0,0,18
DEL,0,0,10
DEL,0,0,6
DEL,0,0,10
DEL,0,0,10
DEL,0,0,10
DEL,0,0,12
DEL,0,0,9
DEL,0,0,6
DEL,0,0,8
DEL,0,0,8
DEL,0,0,2
DEL,0,0,6
DEL,0,0,10
DEL,0,0,6
DEL,0,0,15
DEL,0,0,10
DEL,0,0,15
